datetime,temp,feelslike,humidity,precip,preciptype,snow,windgust,windspeed,sealevelpressure,cloudcover
2024-01-14T02:00:00,0.7,-4.3,94.04,0,,0,39.2,19.9,1000.5,93.5
2024-01-14T03:00:00,1,-4,92.57,0,rain,snow,5.6,37,244,999.5
2024-01-14T04:00:00,1.2,-4,90.84,0,rain,snow,5.7,36,249,998.6
2024-01-14T05:00:00,1.7,-3.6,87.07,0,,0,36,24.3,998.4,94
2024-01-14T06:00:00,1.7,-3.3,86.19,0,,0,39.7,22.5,997.8,93.5
2024-01-14T07:00:00,1.1,-4.3,91.58,0,,0,39.6,23.3,997.6,93.5
2024-01-14T08:00:00,1.1,-3.9,91.93,0,,0,43.2,19.8,997.4,92.3
2024-01-14T09:00:00,1,-4.1,92.89,0,,0,36,20.5,997.4,95.7
2024-01-14T10:00:00,1,-4.1,92.49,0,,0,43.2,21.2,997.5,95.7
2024-01-14T11:00:00,1,-4.3,92.93,0,,0,39.6,22.5,998.2,95.7
2024-01-14T12:00:00,0.9,-3.9,93.1,0,,0,40.2,19.4,997.5,92.3
2024-01-14T13:00:00,1,-3.9,92.94,0.966,rain,snow,5.8,43.2,266,997.4
2024-01-14T14:00:00,1.1,-4.3,91.75,0,,0,39.6,23.5,997.5,92.3
2024-01-14T15:00:00,1.1,-3.9,88.96,0,,0,39.6,20.6,998.2,92.3
2024-01-14T16:00:00,1.2,-3.5,86.44,0,,0,39.6,18,998.3,92.3
2024-01-14T17:00:00,1.1,-3.5,86.34,0,,0,36,18.2,998.4,93.5
2024-01-14T18:00:00,1.2,-3.3,85.36,0,,0,32.4,16.9,997.9,92.3
2024-01-14T19:00:00,1.2,-2.9,82.31,0,,0,39.6,14.7,997.4,92.3
2024-01-14T20:00:00,1.1,-2.9,80.32,0,,0,30.2,14.2,997.3,93.3
2024-01-14T21:00:00,1.1,-2.9,84.96,0,,0,28.8,14.4,996.6,93.5
2024-01-14T22:00:00,1,-2.8,86.88,0,rain,snow,5.4,26.6,230,996.3
2024-01-14T23:00:00,0.9,-3.3,92.46,0,,0,28.8,15.3,995.6,93.5
2024-01-15T00:00:00,1,-2.7,91.02,0,,0,36.7,12.8,995.4,93.5
2024-01-15T01:00:00,1,-2.4,90.41,0.097,rain,snow,5.3,29.2,220,994.4
2024-01-15T02:00:00,0.8,-2.8,92.14,0,,0,25.2,12,993.4,89.1
2024-01-15T03:00:00,0.9,-3.3,91.59,0,,0,31,15.2,992.5,89.1
2024-01-15T04:00:00,0.9,-2.9,87.46,0,rain,snow,5.3,28.8,219,991.7
2024-01-15T05:00:00,0.8,-3,88.26,0,rain,snow,5.4,25.2,205,991.3
2024-01-15T06:00:00,0.9,-3.6,86.34,0,rain,snow,5.5,29.3,220,990.3
2024-01-15T07:00:00,0.9,-3.9,85.25,0,rain,snow,7.07,40.2,230,989.7
2024-01-15T08:00:00,1,-2.9,81.08,0,,0,28.8,13.5,989.3,89.4
2024-01-15T09:00:00,0.9,-3.7,86.62,0,rain,snow,6.4,37.1,223,989.1
2024-01-15T10:00:00,0.9,-4,84.99,0,,0,36,18.9,989.2,89.4
2024-01-15T11:00:00,1.2,-3.8,76.88,0,,0,36.2,20.8,989.3,89.4
2024-01-15T12:00:00,1.5,-3.5,74.97,0,,0,43.3,21.2,989.3,76.9
2024-01-15T13:00:00,1.1,-3.7,80.35,0.193,rain,snow,6.2,40.8,230,988.9
2024-01-15T14:00:00,1,-4.1,83.63,0,,0,44.4,21.1,988.8,89.1
2024-01-15T15:00:00,0.9,-3.9,83.7,0,,0,40,18.9,989.2,76.9
2024-01-15T16:00:00,0.9,-3.8,81.08,0,,0,39.8,17.8,988.9,89.4
2024-01-15T17:00:00,0.9,-4.1,78.27,0,rain,snow,6.3,42.9,223,988.8
2024-01-15T18:00:00,0.2,-4.9,86.75,0,,0,48.5,19.6,988.7,89.3
2024-01-15T19:00:00,-0.4,-4.9,94.25,0,rain,snow,6.4,43.7,242,989.1
2024-01-15T20:00:00,-0.2,-6.9,86.16,0,,0,46.7,31.2,990.3,70.2
2024-01-15T21:00:00,-0.9,-7.7,77.25,0,,0,46.8,30.9,990.7,84.7
2024-01-15T22:00:00,-1,-7.8,73.43,0,,0,50.6,30.3,991.5,89.7
2024-01-15T23:00:00,-1.2,-8.3,74.38,0,,0,54.4,33.7,992.3,89.1
2024-01-16T00:00:00,-1.8,-9,76.7,0,,0,50.4,31.8,993.3,89.1
2024-01-16T01:00:00,-1.9,-9.2,71.6,0.386,rain,snow,6.6,54,270,994.1
2024-01-16T02:00:00,-2,-9,72.22,0,,0,50.4,29.1,995.6,89.1
2024-01-16T03:00:00,-2.2,-9.2,66.28,0,,0,40.1,29,996.2,84.6
2024-01-16T04:00:00,-3,-9.8,67.42,0,,0,50.4,25.1,997.3,72.8
2024-01-16T05:00:00,-4,-9.6,72.99,0,,0,37.4,16.3,998.3,50.2
2024-01-16T06:00:00,-6.2,-11.5,80.16,0,,0,35.6,12.5,999.4,41.4
2024-01-16T07:00:00,-5.7,-10.7,77.2,0,,0,50.4,11.9,1000.4,41.4
2024-01-16T08:00:00,-5.5,-10.6,74.41,0,,0,30.2,12.8,1001.5,41.7
2024-01-16T09:00:00,-5.4,-11.6,71.17,0,,0,29.2,17.6,1002.5,30.3
2024-01-16T10:00:00,-4.6,-11.3,64.26,0,,0,33.1,21.9,1003.5,10
2024-01-16T11:00:00,-4.1,-10.4,61.42,0,,0,35.3,20.2,1004.4,31.7
2024-01-16T12:00:00,-3.6,-10,60.25,0,,0,34.9,21.2,1004.6,31.4
2024-01-16T13:00:00,-3.6,-9.8,60.27,0,,0,33.1,20.4,1005.4,41.4
2024-01-16T14:00:00,-3.8,-9.4,63.23,0,,0,33.1,16.3,1005.5,41.7
2024-01-16T15:00:00,-3.6,-9.1,63.15,0,,0,32.4,16.2,1006.4,44
2024-01-16T16:00:00,-4.2,-9,65.85,0,,0,24.5,12.5,1007.4,44.7
2024-01-16T17:00:00,-5.4,-9.2,70.5,0,,0,16.9,8.2,1007.6,45.6
2024-01-16T18:00:00,-7.2,-9.9,80.53,0,,0,12.6,5.3,1008.4,30.7
2024-01-16T19:00:00,-8.9,-8.9,87.51,0,,0,18,3.7,1008.6,33
2024-01-16T20:00:00,-9.1,-9.1,88.38,0,,0,7.2,4.7,1009.7,30.3
2024-01-16T21:00:00,-10.5,-10.5,91.77,0,,0,7.6,3.9,1010,77.6
2024-01-16T22:00:00,-9.6,-9.6,91.11,0,,0,7.2,2.2,1010.7,74.7
2024-01-16T23:00:00,-8.7,-8.7,85.88,0,,0,10.8,4.5,1010.7,88.3
2024-01-17T00:00:00,-7.9,-11,88.44,0,,0,12.6,5.9,1010.5,57.1
2024-01-17T01:00:00,-7.1,-12,90.98,0.097,snow,0.2,16.2,10.9,1009.7,88.8
2024-01-17T02:00:00,-6.2,-11.6,91.09,0,snow,0.6,18.7,12.8,1009.6,89.1
2024-01-17T03:00:00,-6,-10.6,91.45,0,snow,0.9,20.9,10.5,1008.8,89.1
2024-01-17T04:00:00,-5.2,-9.4,92.35,0,snow,0.1,21.2,9.5,1008.7,65.6
2024-01-17T05:00:00,-5,-8.8,91.48,0,,0,20.2,8.4,1008.7,89
2024-01-17T06:00:00,-5.1,-8.9,91.5,0,,0,18,8.5,1008.6,89.7
2024-01-17T07:00:00,-5.8,-9.7,90.72,0,,0,10.8,8.5,1008.5,91
2024-01-17T08:00:00,-6.7,-10.4,91.9,0,,0,19.4,7.4,1007.9,33.5
2024-01-17T09:00:00,-5.3,-9.7,84.8,0,,0,22.3,10.4,1007.4,0
2024-01-17T10:00:00,-4.6,-9.1,78.86,0,,0,25.9,11.1,1006.6,15
2024-01-17T11:00:00,-3.5,-7.8,77.5,0,,0,30.2,11,1005.4,40
2024-01-17T12:00:00,-3.1,-8.2,75.59,0,,0,15.1,15.3,1003.4,80
2024-01-17T13:00:00,-1.9,-7.4,73.31,0,,0,29.9,18.6,1002.3,88.6
2024-01-17T14:00:00,-1.8,-7.4,72.66,0,,0,18,19.4,1001.4,90
2024-01-17T15:00:00,-2,-7.6,71.27,0,,0,31,19.6,999.8,89.7
2024-01-17T16:00:00,-1.9,-7.5,73.27,0,,0,31,19.3,999.2,88.3
2024-01-17T17:00:00,-2,-7.7,71.77,0,,0,30.2,20.3,997.7,87.9
2024-01-17T18:00:00,-2,-7.6,76.18,0,,0,32.4,19.1,996.9,89.7
2024-01-17T19:00:00,-1.1,-6.5,72.4,0,,0,18,19.1,995.3,89.7
2024-01-17T20:00:00,-1.7,-7.2,76.99,0,,0,14.4,18.6,994.3,90
2024-01-17T21:00:00,-1.2,-6.1,73.49,0,,0,15.4,16.1,993.2,90.3
2024-01-17T22:00:00,-1.1,-6.1,74.77,0,,0,14.4,16.6,992.1,94.9
2024-01-17T23:00:00,-1.2,-5.5,85.91,0,rain,snow,8.5,14.4,135,991.2
2024-01-18T00:00:00,-1.1,-5.8,92.69,0,rain,snow,9,14.4,120,989.6
2024-01-18T01:00:00,-0.8,-5.2,96.47,1.932,rain,snow,8.8,25.6,120,988.2
2024-01-18T02:00:00,-0.1,-3.5,93.66,0,,0,14.4,10.3,987.3,94
2024-01-18T03:00:00,0.9,-2.4,93.06,0,,0,24.5,11.1,986.7,89.7
2024-01-18T04:00:00,0.9,-1.6,92.8,0,,0,14.4,7.5,987.1,94
2024-01-18T05:00:00,1,-1,93.4,0,,0,3.6,6.3,987.3,93.5
2024-01-18T06:00:00,1,-1,98.08,0,,0,7.2,6.2,988.3,94
2024-01-18T07:00:00,1.7,-1.4,94.06,0,,0,14.4,10.6,988.4,93.5
2024-01-18T08:00:00,1.1,-2.5,96.85,0,,0,14.4,12,989.5,93.5
2024-01-18T09:00:00,0.9,-3.2,92.67,0,,0,15.5,14.5,990.3,92.3
2024-01-18T10:00:00,0.9,-3.4,90.6,0,,0,18,15.1,991.3,92.3
2024-01-18T11:00:00,0.5,-3.6,92.19,0,,0,18,14.1,991.4,92.3
2024-01-18T12:00:00,0.1,-4.5,89.41,0,,0,18,16.3,992,92.2
2024-01-18T13:00:00,0,-4.1,87.31,0,,0,20.2,13.5,992.8,90.8
2024-01-18T14:00:00,0,-4.1,83.57,0,,0,19.8,13.2,993.2,61.4
2024-01-18T15:00:00,-0.3,-3.8,83.39,0,,0,18.4,10.5,993.9,53.1
2024-01-18T16:00:00,-0.5,-4.1,81.12,0,,0,17.3,11,995.2,38.8
2024-01-18T17:00:00,-0.5,-4.2,81.46,0,,0,16.2,11,995.5,45.8
2024-01-18T18:00:00,-1,-5,83.83,0,,0,17.3,12,996.4,38.8
2024-01-18T19:00:00,-1.1,-4.6,89.97,0.097,rain,snow,7.8,18,306,997.4
2024-01-18T20:00:00,-1.2,-5.8,93.48,0,rain,snow,7.9,16.6,298,998.6
2024-01-18T21:00:00,-1.8,-5,96.69,0,rain,snow,8.1,16.6,286,999.5
2024-01-18T22:00:00,-1.3,-6,92.34,0,,0,19.4,15.3,1000.7,71.9
2024-01-18T23:00:00,-1.8,-6,92.04,0,,0,19.8,12,1001.8,94.6
2024-01-19T00:00:00,-2.1,-6.5,92.95,0,,0,19.8,12.9,1002.8,71.9
2024-01-19T01:00:00,-2.3,-6.7,92.87,0.579,snow,0,20.2,12.4,1003.9,87.1
2024-01-19T02:00:00,-2.4,-8.5,92.67,0,,0,23.8,21.7,1005.5,92.9
2024-01-19T03:00:00,-2.4,-8.5,88.03,0,,0,25.6,21.2,1006.5,93.3
2024-01-19T04:00:00,-3.4,-8.9,92.8,0,,0,23.4,16.8,1007.6,93.5
2024-01-19T05:00:00,-4.2,-10.2,92.76,0,,0,18,18.1,1008.6,93.5
2024-01-19T06:00:00,-4.1,-11,91.27,0,,0,20.5,23.6,1009.6,93.5
2024-01-19T07:00:00,-4,-9.9,86.07,0,,0,21.6,17.9,1010.4,93.5
2024-01-19T08:00:00,-4.4,-6.8,83.51,0,,0,22.3,5.4,1010.5,89.1
2024-01-19T09:00:00,-4.5,-7.8,85.57,0,,0,20.5,7.7,1010.9,90.3
2024-01-19T10:00:00,-3.8,-6.8,82.38,0,,0,25.6,6.9,1011.3,83.6
2024-01-19T11:00:00,-2.4,-6.6,79.19,0,,0,26.3,11.4,1011.4,84.8
2024-01-19T12:00:00,-1.2,-5.2,73.39,0,,0,28.8,12.2,1011.5,83.3
2024-01-19T13:00:00,0.2,-3.7,68.89,0,,0,27.7,12.7,1011.4,74
2024-01-19T14:00:00,0.1,-4.8,72.42,0,,0,39.2,18.1,1011.8,41.7
2024-01-19T15:00:00,-0.4,-4.7,71.78,0,,0,28.8,13.9,1012.4,65.3
2024-01-19T16:00:00,-0.9,-6.8,74.68,0,,0,28.8,22.7,1013.4,89.3
2024-01-19T17:00:00,-1.1,-7.6,75.17,0,,0,46.7,27.6,1014.4,89.4
2024-01-19T18:00:00,-1.1,-6.9,75.17,0,,0,46.8,22,1014.9,89.4
2024-01-19T19:00:00,-1.1,-5.9,78.27,0,,0,46.8,15.7,1015.5,89.4
2024-01-19T20:00:00,-1.2,-6.9,80.7,0,,0,27,21.2,1016.6,85.9
2024-01-19T21:00:00,-1.8,-7,83.71,0,,0,25.6,16.6,1017.5,55.1
2024-01-19T22:00:00,-1.9,-6.6,82.85,0,,0,25.6,14.2,1017.7,88
2024-01-19T23:00:00,-1.9,-5.8,83.76,0,,0,25.9,10.8,1018.4,49.4
2024-01-20T00:00:00,-2,-6.1,82.91,0,,0,25.2,11.7,1018.6,85.8
2024-01-20T01:00:00,-2,-6,85.08,0,,0,21.2,11,1018.6,86.3
2024-01-20T02:00:00,-1.8,-5.9,89.79,0,rain,snow,8.1,25.9,229,1018.5
2024-01-20T03:00:00,-1,-5.7,84.94,0,rain,snow,8.2,27.7,248,1018.5
2024-01-20T04:00:00,-0.3,-4.8,80.7,0,,0,28.8,15.4,1017.8,93.5
2024-01-20T05:00:00,-0.3,-5.2,80.95,0,,0,39.6,18.1,1018.4,93.5
2024-01-20T06:00:00,-1.1,-6.1,92.3,0,rain,snow,8.4,36.8,249,1018.5
2024-01-20T07:00:00,-1.2,-6.7,92.94,0.579,rain,snow,10.34,39.6,249,1018.6
2024-01-20T08:00:00,-1,-7.2,83.34,0,,0,43.3,25.4,1018.5,92.7
2024-01-20T09:00:00,-0.9,-7.4,82.73,0,,0,47,28.1,1018.9,92.3
2024-01-20T10:00:00,-0.8,-7,82.38,0,,0,50.6,25.9,1019.4,89.4
2024-01-20T11:00:00,-0.4,-6.1,80.23,0,,0,43.7,22.6,1019.3,89.4
2024-01-20T12:00:00,0,-6,77.46,0,,0,40.5,26,1019.3,89.4
2024-01-20T13:00:00,0.2,-5.6,76.81,0,,0,47.3,24.7,1018.5,89.4
2024-01-20T14:00:00,0.1,-5.5,77.29,0,,0,50.4,22.8,1018.5,89.8
2024-01-20T15:00:00,-0.5,-6.9,85.7,0,,0,55.9,28.4,1018.5,92.7
2024-01-20T16:00:00,-0.9,-7.1,95.66,0,rain,snow,9.2,53.9,256,1019.4
2024-01-20T17:00:00,-0.5,-6.7,93.6,0,rain,snow,9.4,47.2,263,1019.6
2024-01-20T18:00:00,0,-6.4,89.54,0,rain,snow,9.5,47.4,267,1020.5
2024-01-20T19:00:00,0.1,-5.8,88.8,1.932,rain,snow,9.5,54.1,263,1021.4
2024-01-20T20:00:00,0.9,-4.7,87.12,0,,0,39.6,24.3,1022.4,92.3
2024-01-20T21:00:00,0.3,-5.3,95.46,0,,0,39.6,23.9,1023.7,84.7
2024-01-20T22:00:00,0.8,-4.4,92.14,0,,0,39.6,21.4,1024.8,89.1
2024-01-20T23:00:00,0.8,-4.2,92.7,0,,0,33.8,20.1,1025.8,89
2024-01-21T00:00:00,0.8,-2.9,91.37,0,,0,30.2,12.2,1026.7,88.2
2024-01-21T01:00:00,0.5,-2.9,86.98,0.386,rain,snow,9.2,39.6,304,1027.8
2024-01-21T02:00:00,-1,-5,84.17,0,,0,19.8,12,1028.7,60
2024-01-21T03:00:00,-2,-5.9,91.07,0,,0,17.6,11,1029.6,50
2024-01-21T04:00:00,-2.8,-6.2,91.28,0,,0,15.5,8.3,1029.9,30
2024-01-21T05:00:00,-5.9,-5.9,93.49,0,,0,12.2,2.8,1030.8,30
2024-01-21T06:00:00,-6.1,-6.1,97.21,0,,0,9.7,2.8,1030.9,77.7
2024-01-21T07:00:00,-8.4,-8.4,92.25,0,,0,18,4.5,1031.7,18.4
2024-01-21T08:00:00,-8.2,-11.4,93.52,0,,0,7.9,5.8,1032,74.9
2024-01-21T09:00:00,-5.4,-5.4,95.66,0,,0,9,0.5,1032.4,51.3
2024-01-21T10:00:00,-1.6,-3.4,90.26,0,,0,13.3,5.1,1032.4,26
2024-01-21T11:00:00,-0.1,-2.1,86.91,0,,0,18,6.1,1032.3,85.8
2024-01-21T12:00:00,1.4,-0.7,81.44,0,,0,20.5,6.9,1031.9,88.8
2024-01-21T13:00:00,1.5,-0.8,80.6,0,,0,23,7.6,1031.5,88.9
2024-01-21T14:00:00,1.8,-0.9,78.24,0,,0,23,9.3,1031.3,89.3
2024-01-21T15:00:00,1.5,-1.5,80.09,0,,0,22.7,9.9,1031.3,89.3
2024-01-21T16:00:00,1,-1.7,83.3,0,,0,20.9,8.7,1030.9,89.1
2024-01-21T17:00:00,0.3,-3.8,85.6,0,,0,20.2,13.8,1030.6,90.2
2024-01-21T18:00:00,0.5,-3.1,83.06,0,,0,24.5,12,1030.3,89
2024-01-21T19:00:00,0.6,-3.4,80.85,0,,0,10.8,13.6,1029.4,88.3
2024-01-21T20:00:00,0.1,-4,83.84,0,,0,33.5,13.3,1029.2,88.6
2024-01-21T21:00:00,0.1,-4.7,83.62,0,,0,35.6,17.5,1028.4,88.6
2024-01-21T22:00:00,-0.1,-4.5,84.41,0,,0,31.7,15,1027.4,88.3
2024-01-21T23:00:00,0,-4,84.69,0,,0,28.8,13,1027.3,89.7
2024-01-22T00:00:00,-0.2,-4.2,80.04,0,,0,29.5,13,1026.5,90
2024-01-22T01:00:00,0,-3.8,77.92,0,,0,28.8,12.3,1025.6,60
2024-01-22T02:00:00,-0.2,-3.7,73.01,0,,0,27.4,10.7,1024.7,39.7
2024-01-22T03:00:00,-1.1,-4.3,72.53,0,,0,28.1,8.8,1024.6,59
2024-01-22T04:00:00,-2.4,-6.1,73.87,0,,0,27.4,9.9,1023.7,59.3
2024-01-22T05:00:00,-0.2,-4.1,61.82,0,,0,26.3,12.4,1023.5,63.9
2024-01-22T06:00:00,-0.8,-4.9,61.61,0,,0,27.4,12.4,1022.5,44.6
2024-01-22T07:00:00,-1,-5.1,61.99,0,,0,10.8,12.4,1021.6,56.2
2024-01-22T08:00:00,-0.5,-5.1,58.43,0,,0,31.7,15.5,1020.4,55.7
2024-01-22T09:00:00,0.1,-4.3,54.46,0,,0,39.6,15.1,1020.6,90
2024-01-22T10:00:00,1.3,-2.6,50.02,0,,0,34.9,13.5,1019.5,90
2024-01-22T11:00:00,2.9,-0.3,42.48,0,,0,28.8,12.3,1017.9,94.3
2024-01-22T12:00:00,3.5,-0.4,41.78,0,,0,38.5,17.1,1016.4,100
2024-01-22T13:00:00,5,1.7,34.68,0,,0,36,15.2,1015.9,90.3
2024-01-22T14:00:00,5,2,35.58,0,,0,36,13.7,1014.8,86.2
2024-01-22T15:00:00,5.1,1.7,35.78,0,,0,36,16.3,1013.8,98.9
2024-01-22T16:00:00,5.1,1.7,38.32,0,,0,43.1,16.3,1013.4,90.2
2024-01-22T17:00:00,5,1.5,41.64,0,,0,32.6,16.7,1013.2,74.6
2024-01-22T18:00:00,5,1.5,44.75,0,,0,32.4,16.7,1012.7,93.5
2024-01-22T19:00:00,5,1.5,47.36,0,,0,43.1,16.7,1012.3,93.5
2024-01-22T20:00:00,5.5,2.7,46.15,0,,0,28.8,12.6,1011.6,93.5
2024-01-22T21:00:00,5.1,2.4,51.13,0,,0,25.2,11.8,1011.5,89.1
2024-01-22T22:00:00,5.1,2,55.06,0,,0,28.8,14.3,1011.4,89.7
2024-01-22T23:00:00,5,1.2,65.88,0,,0,32.4,19,1011.8,93.5
2024-01-23T00:00:00,3.9,0.4,81.72,0,,0,32.5,15.3,1012.5,93.5
2024-01-23T01:00:00,4.2,0.8,85.07,0.097,rain,0,32.4,14.6,1012.6,93.5
2024-01-23T02:00:00,4.2,1.3,84.54,0,,0,25.2,11.9,1012.7,85.9
2024-01-23T03:00:00,4.9,1.6,81.41,0,,0,28.1,15.1,1013,85.9
2024-01-23T04:00:00,4.7,2.2,80.6,0,,0,25.2,10.9,1013.5,70.2
2024-01-23T05:00:00,4.2,1.4,80.22,0,,0,25.2,11.6,1013.6,51.5
2024-01-23T06:00:00,4,0.8,81.19,0,,0,24.5,13.3,1014.3,79
2024-01-23T07:00:00,3.2,-0.3,85.74,0,,0,25.2,14.2,1014.5,78.6
2024-01-23T08:00:00,3.5,0.9,86.13,0,,0,10.8,10.1,1015.2,39.7
2024-01-23T09:00:00,4.2,0.9,83.06,0,,0,26.6,13.8,1016.2,79.3
2024-01-23T10:00:00,5.1,1.9,80.03,0,,0,27.4,14.3,1016.4,51.3
2024-01-23T11:00:00,5.6,2.5,75.11,0,,0,32.4,15.1,1016.8,60.4
2024-01-23T12:00:00,5.2,2.1,76.64,0,,0,34.9,14.5,1017.2,89.4
2024-01-23T13:00:00,5.2,2.3,77.24,0,,0,32.4,12.9,1017.2,89.4
2024-01-23T14:00:00,6.1,3.1,72.44,0,,0,36,14.5,1017.3,38.4
2024-01-23T15:00:00,5.6,2.5,72.09,0,,0,32.4,15,1018.2,86.3
2024-01-23T16:00:00,5.1,2.7,73.17,0,,0,36,10.4,1018.4,88.1
2024-01-23T17:00:00,4.5,1.2,81.06,0,,0,36,15,1019.3,89.3
2024-01-23T18:00:00,4.2,1.2,83.73,0,,0,27.4,12.3,1020.2,89.4
2024-01-23T19:00:00,4.6,0.6,80.86,0,,0,36,19.1,1020.3,88.1
2024-01-23T20:00:00,4.8,0.6,80.89,0,,0,39.6,21.6,1021.3,87.1
2024-01-23T21:00:00,4.2,-0.2,84.47,0,,0,36,22.4,1021.6,50.3
2024-01-23T22:00:00,4.2,0,83.65,0,,0,39.6,20.2,1021.7,49.2
2024-01-23T23:00:00,4.1,0.4,79.9,0,,0,31.7,16.5,1021.6,32.1
2024-01-24T00:00:00,4,0.6,80.39,0,,0,29.5,14.4,1021.6,31
2024-01-24T01:00:00,3.1,0.3,84.61,0,,0,39.6,10.7,1021.3,75.4
2024-01-24T02:00:00,3,0.1,84.62,0,,0,23.8,10.7,1021.3,65.3
2024-01-24T03:00:00,2.7,0.1,82.71,0,,0,23,9.5,1019.4,73.4
2024-01-24T04:00:00,2.1,-0.7,84.76,0,,0,23.4,9.6,1018.3,61.8
2024-01-24T05:00:00,2.8,-0.3,79.98,0,,0,27,11.6,1016.6,50.7
2024-01-24T06:00:00,2.9,-0.4,76.06,0,,0,31.3,12.5,1015.1,90
2024-01-24T07:00:00,3.1,-0.7,74.6,0,,0,32.5,16,1013.2,60
2024-01-24T08:00:00,2,-1.6,89.78,0,,0,28.8,13.3,1011.4,95.7
2024-01-24T09:00:00,2.5,-1.3,92.81,0,,0,46.6,14.8,1008.8,92.7
2024-01-24T10:00:00,3,-0.5,93.44,0,,0,46.6,13.8,1007.3,96.1
2024-01-24T11:00:00,3.9,1.3,93.86,0,,0,32.8,10.6,1006.2,96.1
2024-01-24T12:00:00,5.5,2.5,93.36,0,,0,36.1,14.3,1004.8,95.7
2024-01-24T13:00:00,6.8,3.7,92.65,7.727,rain,0,46.8,17.3,1004.4,92.3
2024-01-24T14:00:00,7.8,4.3,88.49,0,,0,43.2,23.2,1004.2,66.9
2024-01-24T15:00:00,7.6,4,88.81,0,,0,46.8,24,1004.3,85
2024-01-24T16:00:00,6.7,3.8,92.41,0,,0,50.4,15.7,1004.4,33.7
2024-01-24T17:00:00,7.6,4.2,81.28,0,,0,49.5,22.1,1005.2,65.7
2024-01-24T18:00:00,7.6,4.1,80.44,0,,0,43.2,22.4,1005.2,73.8
2024-01-24T19:00:00,7.7,3.9,79.96,0,,0,53.1,25.9,1004.4,89.4
2024-01-24T20:00:00,7.1,2.9,86.12,0,,0,54.2,28.2,1005.2,89.1
2024-01-24T21:00:00,7.1,2.6,85.65,0,,0,50.6,31.7,1004.6,89.1
2024-01-24T22:00:00,6.9,2.4,86.38,0,,0,56.2,32.6,1004.6,89.1
2024-01-24T23:00:00,7.1,2.5,84.23,0,,0,54.2,33.7,1004.7,89.1
2024-01-25T00:00:00,6.3,1.3,88.73,0,,0,61.2,35.5,1005.2,89
2024-01-25T01:00:00,6.1,1.4,84.9,0.966,rain,0,58,31.3,1005.2,89.1
2024-01-25T02:00:00,5.9,1.1,86.23,0,,0,61.3,32.9,1005.2,89.1
2024-01-25T03:00:00,5.8,0.9,86.07,0,,0,50.8,32.8,1005.3,89.1
2024-01-25T04:00:00,5.1,0.1,90.44,0,,0,61,31.1,1005.4,89
2024-01-25T05:00:00,5,0,87.54,0,,0,50.6,30.9,1005.4,89.1
2024-01-25T06:00:00,5,-0.1,87,0,,0,46.8,31.5,1005.5,89.1
2024-01-25T07:00:00,5,0.1,85.38,0,,0,61.2,30,1006.2,89.1
2024-01-25T08:00:00,5,0.5,86.6,0,,0,50.2,25.5,1006.3,96.1
2024-01-25T09:00:00,4.9,0.1,90.71,0,,0,50.9,29.1,1006.4,92.8
2024-01-25T10:00:00,5,0.1,90.14,0,,0,50.5,29.8,1007.2,92.8
2024-01-25T11:00:00,5,0.1,93.26,0,,0,47,30.2,1008.2,92.7
2024-01-25T12:00:00,5.4,0.5,90.18,0,,0,50.5,31.4,1008.4,92.3
2024-01-25T13:00:00,5.8,1.2,87.27,1.932,rain,0,50.5,30.3,1009.7,92.7
2024-01-25T14:00:00,4.6,-0.5,91.71,0,,0,46.8,31.3,1010.7,89
2024-01-25T15:00:00,3.9,-0.5,84.46,0,,0,47.5,21.3,1011.4,72.4
2024-01-25T16:00:00,3,-1.8,81.63,0,,0,46.8,23.2,1012.8,86.4
2024-01-25T17:00:00,2.9,-2.2,80.16,0,,0,43.2,25.3,1013.7,88.8
2024-01-25T18:00:00,2.9,-2.3,73.56,0,,0,50.4,26.7,1014.9,89.4
2024-01-25T19:00:00,2.9,-2,73.39,0,,0,46.8,22.7,1015.8,89.3
2024-01-25T20:00:00,2.1,-3.8,78.82,0,,0,50.4,31.6,1016.5,89
2024-01-25T21:00:00,1.8,-3.9,80.35,0,,0,32.4,28.5,1017.3,89
2024-01-25T22:00:00,1.8,-3.9,80.33,0,,0,50.4,28.1,1017.5,89
2024-01-25T23:00:00,1.8,-3.8,76.75,0,,0,29.4,26.1,1017.8,84.6
2024-01-26T00:00:00,1.8,-3.7,77.22,0,,0,29.5,25.4,1018.7,89.1
2024-01-26T01:00:00,1.7,-3.3,76.72,0,,0,50.4,22.1,1019.6,89.1
2024-01-26T02:00:00,1.7,-4.1,76.67,0,,0,39.7,28.6,1020.4,89.1
2024-01-26T03:00:00,1.1,-4.6,79.17,0,,0,43.6,25.9,1020.7,89.7
2024-01-26T04:00:00,1,-3.9,80.2,0,,0,43.2,19.6,1021.4,89.7
2024-01-26T05:00:00,1,-4,80.17,0,,0,31,20.2,1021.6,89.7
2024-01-26T06:00:00,1,-4,79.14,0,,0,36,20.8,1021.9,89.7
2024-01-26T07:00:00,1,-3.6,78.38,0,,0,43.2,17.8,1022.5,89.1
2024-01-26T08:00:00,1,-2.1,77.76,0,,0,29.9,10.2,1022.4,89.3
2024-01-26T09:00:00,1.1,-2.7,74.61,0,,0,22.7,13.2,1023.3,89.3
2024-01-26T10:00:00,1.1,-2.4,77.23,0,,0,28.1,11.7,1023.2,89.4
