Uid,Sid,Key,Time,Category,Value,UpdateTime
6598522265,xiaomisports_app,outdoor_running,1685553652,running,"{""time"":1685553652,""timezone"":4,""version"":1,""start_time"":1685553652,""end_time"":1685556633,""proto_type"":1,""sport_type"":1,""duration"":2973,""distance"":10022,""calories"":691,""max_pace"":216,""min_pace"":5154,""avg_pace"":296,""max_speed"":16.65,""steps"":7719,""max_cadence"":0,""avg_cadence"":155,""avg_hrm"":169,""max_hrm"":184,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":0,""min_height"":0}",1700523807
6598522265,xiaomisports_app,outdoor_running,1685644865,running,"{""time"":1685644865,""timezone"":4,""version"":1,""start_time"":1685644865,""end_time"":1685647882,""proto_type"":1,""sport_type"":1,""duration"":3000,""distance"":10014,""calories"":672,""max_pace"":210,""min_pace"":2631,""avg_pace"":299,""max_speed"":17.081999,""steps"":7950,""max_cadence"":10200,""avg_cadence"":158,""avg_hrm"":164,""max_hrm"":180,""min_hrm"":71,""rise_height"":0,""fall_height"":0,""avg_height"":138.5,""max_height"":140,""min_height"":137}",1700523806
6598522265,xiaomisports_app,outdoor_running,1685905199,running,"{""time"":1685905199,""timezone"":4,""version"":1,""start_time"":1685905199,""end_time"":1685905900,""proto_type"":1,""sport_type"":1,""duration"":701,""distance"":2199,""calories"":153,""max_pace"":253,""min_pace"":2976,""avg_pace"":318,""max_speed"":14.201999,""steps"":1813,""max_cadence"":9960,""avg_cadence"":157,""avg_hrm"":165,""max_hrm"":178,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":136,""max_height"":136,""min_height"":136}",1700523806
6598522265,xiaomisports_app,outdoor_running,1685906069,running,"{""time"":1685906069,""timezone"":4,""version"":1,""start_time"":1685906069,""end_time"":1685908585,""proto_type"":1,""sport_type"":1,""duration"":2461,""distance"":8023,""calories"":607,""max_pace"":214,""min_pace"":4566,""avg_pace"":306,""max_speed"":16.7652,""steps"":6405,""max_cadence"":10560,""avg_cadence"":156,""avg_hrm"":154,""max_hrm"":178,""min_hrm"":84,""rise_height"":0,""fall_height"":0,""avg_height"":141,""max_height"":141,""min_height"":141}",1700523805
6598522265,xiaomisports_app,outdoor_running,1686049854,running,"{""time"":1686049854,""timezone"":4,""version"":1,""start_time"":1686049854,""end_time"":1686052818,""proto_type"":1,""sport_type"":1,""duration"":2964,""distance"":10017,""calories"":683,""max_pace"":205,""min_pace"":1447,""avg_pace"":295,""max_speed"":17.510399,""steps"":7674,""max_cadence"":10080,""avg_cadence"":155,""avg_hrm"":171,""max_hrm"":186,""min_hrm"":100,""rise_height"":0,""fall_height"":0,""avg_height"":140,""max_height"":140,""min_height"":140}",1700523805
6598522265,xiaomisports_app,outdoor_running,1686162644,running,"{""time"":1686162644,""timezone"":4,""version"":1,""start_time"":1686162644,""end_time"":1686165482,""proto_type"":1,""sport_type"":1,""duration"":2839,""distance"":10019,""calories"":693,""max_pace"":185,""min_pace"":2487,""avg_pace"":283,""max_speed"":19.3644,""steps"":7463,""max_cadence"":10800,""avg_cadence"":158,""avg_hrm"":168,""max_hrm"":184,""min_hrm"":100,""rise_height"":0,""fall_height"":0,""avg_height"":135,""max_height"":135,""min_height"":135}",1700523805
6598522265,xiaomisports_app,outdoor_running,1686247676,running,"{""time"":1686247676,""timezone"":4,""version"":1,""start_time"":1686247676,""end_time"":1686250558,""proto_type"":1,""sport_type"":1,""duration"":2881,""distance"":10022,""calories"":692,""max_pace"":152,""min_pace"":2832,""avg_pace"":287,""max_speed"":23.6772,""steps"":7553,""max_cadence"":10320,""avg_cadence"":157,""avg_hrm"":168,""max_hrm"":182,""min_hrm"":100,""rise_height"":0,""fall_height"":0,""avg_height"":139,""max_height"":139,""min_height"":139}",1700523804
6598522265,xiaomisports_app,outdoor_running,1686486441,running,"{""time"":1686486441,""timezone"":4,""version"":1,""start_time"":1686486441,""end_time"":1686488620,""proto_type"":1,""sport_type"":1,""duration"":2179,""distance"":6152,""calories"":461,""max_pace"":241,""min_pace"":2257,""avg_pace"":353,""max_speed"":14.878799,""steps"":5130,""max_cadence"":9600,""avg_cadence"":142,""avg_hrm"":161,""max_hrm"":180,""min_hrm"":76,""rise_height"":0,""fall_height"":0,""avg_height"":135,""max_height"":135,""min_height"":135}",1700523801
6598522265,xiaomisports_app,outdoor_walking,1686488637,walking,"{""time"":1686488637,""timezone"":4,""version"":1,""start_time"":1686488637,""end_time"":1686489295,""proto_type"":2,""sport_type"":2,""duration"":656,""distance"":1377,""calories"":111,""max_pace"":295,""min_pace"":2777,""avg_pace"":475,""max_speed"":12.196799,""steps"":1381,""max_cadence"":8400,""avg_cadence"":127,""avg_hrm"":144,""max_hrm"":151,""min_hrm"":133,""rise_height"":0,""fall_height"":0,""avg_height"":146,""max_height"":146,""min_height"":146}",1700523801
6598522265,xiaomisports_app,outdoor_running,1686489320,running,"{""time"":1686489320,""timezone"":4,""version"":1,""start_time"":1686489320,""end_time"":1686489403,""proto_type"":1,""sport_type"":1,""duration"":83,""distance"":191,""calories"":10,""max_pace"":329,""min_pace"":1776,""avg_pace"":432,""max_speed"":10.9188,""steps"":170,""max_cadence"":8400,""avg_cadence"":135,""avg_hrm"":95,""max_hrm"":113,""min_hrm"":79,""rise_height"":0,""fall_height"":0,""avg_height"":148,""max_height"":148,""min_height"":148}",1700523801
6598522265,xiaomisports_app,outdoor_walking,1686489435,walking,"{""time"":1686489435,""timezone"":4,""version"":1,""start_time"":1686489435,""end_time"":1686489792,""proto_type"":2,""sport_type"":2,""duration"":357,""distance"":714,""calories"":52,""max_pace"":398,""min_pace"":3003,""avg_pace"":498,""max_speed"":9.0432005,""steps"":733,""max_cadence"":7800,""avg_cadence"":122,""avg_hrm"":130,""max_hrm"":143,""min_hrm"":104,""rise_height"":0,""fall_height"":0,""avg_height"":148,""max_height"":148,""min_height"":148}",1700523800
6598522265,xiaomisports_app,outdoor_walking,1686489831,walking,"{""time"":1686489831,""timezone"":4,""version"":1,""start_time"":1686489831,""end_time"":1686490517,""proto_type"":2,""sport_type"":2,""duration"":683,""distance"":1005,""calories"":75,""max_pace"":410,""min_pace"":2197,""avg_pace"":679,""max_speed"":8.780488,""steps"":1330,""max_cadence"":0,""avg_cadence"":117,""avg_hrm"":116,""max_hrm"":146,""min_hrm"":78,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":-100000,""min_height"":100000}",1700523800
6598522265,xiaomisports_app,outdoor_running,1687114146,running,"{""time"":1687114146,""timezone"":4,""version"":1,""start_time"":1687114146,""end_time"":1687117825,""proto_type"":1,""sport_type"":1,""duration"":3678,""distance"":10014,""calories"":810,""max_pace"":249,""min_pace"":1412,""avg_pace"":367,""max_speed"":14.4539995,""steps"":8446,""max_cadence"":9600,""avg_cadence"":138,""avg_hrm"":167,""max_hrm"":183,""min_hrm"":76,""rise_height"":0,""fall_height"":0,""avg_height"":139,""max_height"":139,""min_height"":139}",1700523799
6598522265,xiaomisports_app,outdoor_running,1687255775,running,"{""time"":1687255775,""timezone"":4,""version"":1,""start_time"":1687255775,""end_time"":1687259294,""proto_type"":1,""sport_type"":1,""duration"":3519,""distance"":10011,""calories"":808,""max_pace"":243,""min_pace"":1109,""avg_pace"":351,""max_speed"":14.756399,""steps"":8355,""max_cadence"":9900,""avg_cadence"":142,""avg_hrm"":174,""max_hrm"":184,""min_hrm"":101,""rise_height"":0,""fall_height"":0,""avg_height"":146,""max_height"":146,""min_height"":146}",1700523799
6598522265,xiaomisports_app,outdoor_running,1687359985,running,"{""time"":1687359985,""timezone"":4,""version"":1,""start_time"":1687359985,""end_time"":1687362508,""proto_type"":1,""sport_type"":1,""duration"":2523,""distance"":8107,""calories"":620,""max_pace"":216,""min_pace"":2747,""avg_pace"":311,""max_speed"":16.6176,""steps"":6306,""max_cadence"":9720,""avg_cadence"":150,""avg_hrm"":176,""max_hrm"":190,""min_hrm"":105,""rise_height"":0,""fall_height"":0,""avg_height"":140,""max_height"":140,""min_height"":140}",1700523798
6598522265,xiaomisports_app,outdoor_running,1687362839,running,"{""time"":1687362839,""timezone"":4,""version"":1,""start_time"":1687362839,""end_time"":1687363080,""proto_type"":1,""sport_type"":1,""duration"":240,""distance"":702,""calories"":51,""max_pace"":211,""min_pace"":1455,""avg_pace"":341,""max_speed"":16.995602,""steps"":568,""max_cadence"":0,""avg_cadence"":142,""avg_hrm"":118,""max_hrm"":126,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":0,""min_height"":0}",1700523798
6598522265,xiaomisports_app,outdoor_running,1687455214,running,"{""time"":1687455214,""timezone"":4,""version"":1,""start_time"":1687455214,""end_time"":1687458193,""proto_type"":1,""sport_type"":1,""duration"":2979,""distance"":10006,""calories"":799,""max_pace"":209,""min_pace"":1730,""avg_pace"":297,""max_speed"":17.157598,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":143,""max_height"":143,""min_height"":143}",1700523798
6598522265,xiaomisports_app,outdoor_running,1687708943,running,"{""time"":1687708943,""timezone"":4,""version"":1,""start_time"":1687708943,""end_time"":1687711857,""proto_type"":1,""sport_type"":1,""duration"":2913,""distance"":10016,""calories"":738,""max_pace"":210,""min_pace"":1522,""avg_pace"":290,""max_speed"":17.118002,""steps"":7517,""max_cadence"":10320,""avg_cadence"":155,""avg_hrm"":178,""max_hrm"":191,""min_hrm"":103,""rise_height"":0,""fall_height"":0,""avg_height"":141,""max_height"":141,""min_height"":141}",1700523796
6598522265,xiaomisports_app,outdoor_running,1687800488,running,"{""time"":1687800488,""timezone"":4,""version"":1,""start_time"":1687800488,""end_time"":1687803508,""proto_type"":1,""sport_type"":1,""duration"":3020,""distance"":10020,""calories"":718,""max_pace"":169,""min_pace"":1295,""avg_pace"":301,""max_speed"":21.294,""steps"":7699,""max_cadence"":9960,""avg_cadence"":153,""avg_hrm"":173,""max_hrm"":185,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":145,""max_height"":145,""min_height"":145}",1700523795
6598522265,xiaomisports_app,outdoor_running,1687968195,running,"{""time"":1687968195,""timezone"":4,""version"":1,""start_time"":1687968195,""end_time"":1687971144,""proto_type"":1,""sport_type"":1,""duration"":2949,""distance"":10014,""calories"":705,""max_pace"":211,""min_pace"":1508,""avg_pace"":294,""max_speed"":16.9848,""steps"":7655,""max_cadence"":9960,""avg_cadence"":155,""avg_hrm"":175,""max_hrm"":188,""min_hrm"":100,""rise_height"":0,""fall_height"":0,""avg_height"":147,""max_height"":147,""min_height"":147}",1700523795
6598522265,xiaomisports_app,outdoor_running,1688230603,running,"{""time"":1688230603,""timezone"":4,""version"":1,""start_time"":1688230603,""end_time"":1688233577,""proto_type"":1,""sport_type"":1,""duration"":2974,""distance"":10011,""calories"":801,""max_pace"":218,""min_pace"":2114,""avg_pace"":297,""max_speed"":16.4664,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":147,""max_height"":147,""min_height"":147}",1700523794
6598522265,xiaomisports_app,outdoor_running,1688323361,running,"{""time"":1688323361,""timezone"":4,""version"":1,""start_time"":1688323361,""end_time"":1688326516,""proto_type"":1,""sport_type"":1,""duration"":3154,""distance"":10012,""calories"":805,""max_pace"":201,""min_pace"":3533,""avg_pace"":315,""max_speed"":17.856,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":141,""max_height"":141,""min_height"":141}",1700523794
6598522265,xiaomisports_app,outdoor_running,1688494844,running,"{""time"":1688494844,""timezone"":4,""version"":1,""start_time"":1688494844,""end_time"":1688497682,""proto_type"":1,""sport_type"":1,""duration"":2837,""distance"":10012,""calories"":800,""max_pace"":204,""min_pace"":2074,""avg_pace"":283,""max_speed"":17.625599,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":142,""max_height"":142,""min_height"":142}",1700523793
6598522265,xiaomisports_app,outdoor_running,1688650003,running,"{""time"":1688650003,""timezone"":4,""version"":1,""start_time"":1688650003,""end_time"":1688650929,""proto_type"":1,""sport_type"":1,""duration"":925,""distance"":3161,""calories"":243,""max_pace"":223,""min_pace"":2237,""avg_pace"":292,""max_speed"":16.1028,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":147,""max_height"":147,""min_height"":147}",1700523793
6598522265,xiaomisports_app,outdoor_running,1688650958,running,"{""time"":1688650958,""timezone"":4,""version"":1,""start_time"":1688650958,""end_time"":1688652052,""proto_type"":1,""sport_type"":1,""duration"":306,""distance"":777,""calories"":52,""max_pace"":190,""min_pace"":3125,""avg_pace"":393,""max_speed"":18.910799,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":0,""min_height"":0}",1700523792
6598522265,xiaomisports_app,outdoor_running,1688841917,running,"{""time"":1688841917,""timezone"":4,""version"":1,""start_time"":1688841917,""end_time"":1688844781,""proto_type"":1,""sport_type"":1,""duration"":2863,""distance"":10016,""calories"":800,""max_pace"":217,""min_pace"":547,""avg_pace"":285,""max_speed"":16.5708,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":147,""max_height"":147,""min_height"":147}",1700523792
6598522265,xiaomisports_app,outdoor_running,1689274925,running,"{""time"":1689274925,""timezone"":4,""version"":1,""start_time"":1689274925,""end_time"":1689276825,""proto_type"":1,""sport_type"":1,""duration"":1841,""distance"":5753,""calories"":439,""max_pace"":197,""min_pace"":2358,""avg_pace"":319,""max_speed"":18.2664,""steps"":4702,""max_cadence"":10200,""avg_cadence"":154,""avg_hrm"":162,""max_hrm"":174,""min_hrm"":100,""rise_height"":0,""fall_height"":0,""avg_height"":142,""max_height"":142,""min_height"":142}",1700523790
6598522265,xiaomisports_app,outdoor_running,1689277089,running,"{""time"":1689277089,""timezone"":4,""version"":1,""start_time"":1689277089,""end_time"":1689277423,""proto_type"":1,""sport_type"":1,""duration"":333,""distance"":910,""calories"":66,""max_pace"":284,""min_pace"":1801,""avg_pace"":365,""max_speed"":12.646799,""steps"":824,""max_cadence"":0,""avg_cadence"":147,""avg_hrm"":130,""max_hrm"":155,""min_hrm"":104,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":0,""min_height"":0}",1700523790
6598522265,xiaomisports_app,outdoor_running,1689533844,running,"{""time"":1689533844,""timezone"":4,""version"":1,""start_time"":1689533844,""end_time"":1689536768,""proto_type"":1,""sport_type"":1,""duration"":2924,""distance"":10015,""calories"":696,""max_pace"":191,""min_pace"":4878,""avg_pace"":291,""max_speed"":18.791998,""steps"":7783,""max_cadence"":10920,""avg_cadence"":160,""avg_hrm"":169,""max_hrm"":192,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":145,""max_height"":145,""min_height"":145}",1700523789
6598522265,xiaomisports_app,outdoor_running,1689621403,running,"{""time"":1689621403,""timezone"":4,""version"":1,""start_time"":1689621403,""end_time"":1689624279,""proto_type"":1,""sport_type"":1,""duration"":2864,""distance"":10014,""calories"":671,""max_pace"":198,""min_pace"":3584,""avg_pace"":285,""max_speed"":18.129599,""steps"":7746,""max_cadence"":10800,""avg_cadence"":162,""avg_hrm"":174,""max_hrm"":188,""min_hrm"":105,""rise_height"":0,""fall_height"":0,""avg_height"":144,""max_height"":145,""min_height"":143}",1700523789
6598522265,xiaomisports_app,outdoor_running,1690045351,running,"{""time"":1690045351,""timezone"":4,""version"":1,""start_time"":1690045351,""end_time"":1690046058,""proto_type"":1,""sport_type"":1,""duration"":706,""distance"":1199,""calories"":119,""max_pace"":393,""min_pace"":2197,""avg_pace"":588,""max_speed"":9.1404,""steps"":1586,""max_cadence"":9720,""avg_cadence"":134,""avg_hrm"":163,""max_hrm"":183,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":-20000,""max_height"":-20000,""min_height"":-20000}",1700523788
6598522265,xiaomisports_app,outdoor_running,1690046314,running,"{""time"":1690046314,""timezone"":4,""version"":1,""start_time"":1690046314,""end_time"":1690046671,""proto_type"":1,""sport_type"":1,""duration"":356,""distance"":622,""calories"":50,""max_pace"":412,""min_pace"":2932,""avg_pace"":572,""max_speed"":8.733601,""steps"":823,""max_cadence"":9600,""avg_cadence"":140,""avg_hrm"":152,""max_hrm"":172,""min_hrm"":106,""rise_height"":0,""fall_height"":0,""avg_height"":-20000,""max_height"":-20000,""min_height"":-20000}",1700523788
6598522265,xiaomisports_app,outdoor_running,1690046710,running,"{""time"":1690046710,""timezone"":4,""version"":1,""start_time"":1690046710,""end_time"":1690048206,""proto_type"":1,""sport_type"":1,""duration"":1495,""distance"":2213,""calories"":161,""max_pace"":426,""min_pace"":2197,""avg_pace"":674,""max_speed"":8.4384,""steps"":2928,""max_cadence"":9480,""avg_cadence"":127,""avg_hrm"":128,""max_hrm"":158,""min_hrm"":86,""rise_height"":0,""fall_height"":0,""avg_height"":-20000,""max_height"":-20000,""min_height"":-20000}",1700523787
6598522265,xiaomisports_app,indoor_running,1690449186,running,"{""time"":1690449186,""timezone"":4,""version"":1,""start_time"":1690449186,""end_time"":1690450166,""proto_type"":3,""sport_type"":3,""duration"":978,""distance"":312,""calories"":13,""max_pace"":331,""min_pace"":6220,""avg_pace"":3124,""steps"":414,""max_cadence"":0,""avg_cadence"":25,""avg_hrm"":97,""max_hrm"":138,""min_hrm"":75}",1700523787
6598522265,xiaomisports_app,outdoor_running,1690654198,running,"{""time"":1690654198,""timezone"":4,""version"":1,""start_time"":1690654198,""end_time"":1690657365,""proto_type"":1,""sport_type"":1,""duration"":3166,""distance"":10020,""calories"":727,""max_pace"":194,""min_pace"":2155,""avg_pace"":315,""max_speed"":18.514801,""steps"":8302,""max_cadence"":10680,""avg_cadence"":157,""avg_hrm"":162,""max_hrm"":185,""min_hrm"":108,""rise_height"":0,""fall_height"":0,""avg_height"":143,""max_height"":143,""min_height"":143}",1700523786
6598522265,xiaomisports_app,outdoor_running,1690741804,running,"{""time"":1690741804,""timezone"":4,""version"":1,""start_time"":1690741804,""end_time"":1690744870,""proto_type"":1,""sport_type"":1,""duration"":3066,""distance"":10013,""calories"":712,""max_pace"":217,""min_pace"":1574,""avg_pace"":306,""max_speed"":16.578001,""steps"":8063,""max_cadence"":10440,""avg_cadence"":158,""avg_hrm"":160,""max_hrm"":172,""min_hrm"":100,""rise_height"":0,""fall_height"":0,""avg_height"":144,""max_height"":144,""min_height"":144}",1700523786
6598522265,xiaomisports_app,outdoor_running,1690914159,running,"{""time"":1690914159,""timezone"":4,""version"":1,""start_time"":1690914159,""end_time"":1690917055,""proto_type"":1,""sport_type"":1,""duration"":2896,""distance"":10014,""calories"":737,""max_pace"":223,""min_pace"":1254,""avg_pace"":289,""max_speed"":16.1208,""steps"":7463,""max_cadence"":10200,""avg_cadence"":154,""avg_hrm"":175,""max_hrm"":190,""min_hrm"":86,""rise_height"":0,""fall_height"":0,""avg_height"":140,""max_height"":140,""min_height"":140}",1700523784
6598522265,xiaomisports_app,outdoor_running,1691079023,running,"{""time"":1691079023,""timezone"":4,""version"":1,""start_time"":1691079023,""end_time"":1691081830,""proto_type"":1,""sport_type"":1,""duration"":2807,""distance"":10010,""calories"":678,""max_pace"":208,""min_pace"":1272,""avg_pace"":280,""max_speed"":17.226,""steps"":7301,""max_cadence"":10200,""avg_cadence"":156,""avg_hrm"":158,""max_hrm"":175,""min_hrm"":96,""rise_height"":0,""fall_height"":0,""avg_height"":144,""max_height"":144,""min_height"":144}",1700523784
6598522265,xiaomisports_app,outdoor_running,1691342207,running,"{""time"":1691342207,""timezone"":4,""version"":1,""start_time"":1691342207,""end_time"":1691344796,""proto_type"":1,""sport_type"":1,""duration"":2589,""distance"":8406,""calories"":597,""max_pace"":200,""min_pace"":1349,""avg_pace"":307,""max_speed"":17.938799,""steps"":6608,""max_cadence"":10320,""avg_cadence"":153,""avg_hrm"":156,""max_hrm"":182,""min_hrm"":107,""rise_height"":0,""fall_height"":0,""avg_height"":141,""max_height"":141,""min_height"":141}",1700523783
6598522265,xiaomisports_app,outdoor_running,1691519051,running,"{""time"":1691519051,""timezone"":4,""version"":1,""start_time"":1691519051,""end_time"":1691521794,""proto_type"":1,""sport_type"":1,""duration"":2743,""distance"":10019,""calories"":682,""max_pace"":167,""min_pace"":1048,""avg_pace"":273,""max_speed"":21.492,""steps"":7276,""max_cadence"":10680,""avg_cadence"":159,""avg_hrm"":159,""max_hrm"":172,""min_hrm"":101,""rise_height"":0,""fall_height"":0,""avg_height"":135,""max_height"":135,""min_height"":135}",1700523783
6598522265,xiaomisports_app,outdoor_running,1691688894,running,"{""time"":1691688894,""timezone"":4,""version"":1,""start_time"":1691688894,""end_time"":1691691827,""proto_type"":1,""sport_type"":1,""duration"":2932,""distance"":10030,""calories"":723,""max_pace"":187,""min_pace"":1034,""avg_pace"":292,""max_speed"":19.191599,""steps"":7639,""max_cadence"":0,""avg_cadence"":156,""avg_hrm"":166,""max_hrm"":185,""min_hrm"":103,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":0,""min_height"":0}",1700523782
6598522265,xiaomisports_app,outdoor_running,1691949968,running,"{""time"":1691949968,""timezone"":4,""version"":1,""start_time"":1691949968,""end_time"":1691952728,""proto_type"":1,""sport_type"":1,""duration"":2760,""distance"":10024,""calories"":725,""max_pace"":179,""min_pace"":994,""avg_pace"":275,""max_speed"":20.062801,""steps"":7452,""max_cadence"":10800,""avg_cadence"":162,""avg_hrm"":170,""max_hrm"":184,""min_hrm"":101,""rise_height"":0,""fall_height"":0,""avg_height"":148,""max_height"":148,""min_height"":148}",1700523782
6598522265,xiaomisports_app,outdoor_running,1692121337,running,"{""time"":1692121337,""timezone"":4,""version"":1,""start_time"":1692121337,""end_time"":1692124104,""proto_type"":1,""sport_type"":1,""duration"":2766,""distance"":9764,""calories"":707,""max_pace"":208,""min_pace"":1976,""avg_pace"":283,""max_speed"":17.2584,""steps"":7358,""max_cadence"":10560,""avg_cadence"":159,""avg_hrm"":167,""max_hrm"":185,""min_hrm"":102,""rise_height"":0,""fall_height"":0,""avg_height"":144,""max_height"":144,""min_height"":144}",1700523781
6598522265,xiaomisports_app,outdoor_running,1692206412,running,"{""time"":1692206412,""timezone"":4,""version"":1,""start_time"":1692206412,""end_time"":1692209186,""proto_type"":1,""sport_type"":1,""duration"":2773,""distance"":10026,""calories"":719,""max_pace"":169,""min_pace"":1010,""avg_pace"":276,""max_speed"":21.2472,""steps"":7358,""max_cadence"":10440,""avg_cadence"":159,""avg_hrm"":160,""max_hrm"":175,""min_hrm"":114,""rise_height"":0,""fall_height"":0,""avg_height"":143,""max_height"":143,""min_height"":143}",1700523781
6598522265,xiaomisports_app,outdoor_running,1692554446,running,"{""time"":1692554446,""timezone"":4,""version"":1,""start_time"":1692554446,""end_time"":1692556582,""proto_type"":1,""sport_type"":1,""duration"":2106,""distance"":7191,""calories"":535,""max_pace"":211,""min_pace"":3968,""avg_pace"":292,""max_speed"":16.9992,""steps"":5540,""max_cadence"":0,""avg_cadence"":158,""avg_hrm"":150,""max_hrm"":175,""min_hrm"":71,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":0,""min_height"":0}",1700523781
6598522265,xiaomisports_app,outdoor_running,1692615106,running,"{""time"":1692615106,""timezone"":4,""version"":1,""start_time"":1692615106,""end_time"":1692616455,""proto_type"":1,""sport_type"":1,""duration"":1346,""distance"":188,""calories"":3,""max_pace"":616,""min_pace"":4393,""avg_pace"":7150,""max_speed"":5.844156,""steps"":249,""max_cadence"":0,""avg_cadence"":11,""avg_hrm"":78,""max_hrm"":101,""min_hrm"":55,""rise_height"":0,""fall_height"":0,""avg_height"":0,""max_height"":-100000,""min_height"":100000}",1700523780
6598522265,xiaomisports_app,outdoor_running,1692811599,running,"{""time"":1692811599,""timezone"":4,""version"":1,""start_time"":1692811599,""end_time"":1692814464,""proto_type"":1,""sport_type"":1,""duration"":2851,""distance"":10014,""calories"":772,""max_pace"":206,""min_pace"":1579,""avg_pace"":284,""max_speed"":17.424002,""steps"":7542,""max_cadence"":10440,""avg_cadence"":159,""avg_hrm"":168,""max_hrm"":188,""min_hrm"":107,""rise_height"":0,""fall_height"":0,""avg_height"":145,""max_height"":149,""min_height"":141}",1700523778
6598522265,xiaomisports_app,outdoor_running,1692897800,running,"{""time"":1692897800,""timezone"":4,""version"":1,""start_time"":1692897800,""end_time"":1692900485,""proto_type"":1,""sport_type"":1,""duration"":2685,""distance"":10001,""calories"":796,""max_pace"":197,""min_pace"":2341,""avg_pace"":268,""max_speed"":18.2052,""steps"":0,""max_cadence"":9600,""avg_cadence"":160,""rise_height"":0,""fall_height"":0,""avg_height"":147,""max_height"":147,""min_height"":147}",1700523777
6598522265,xiaomisports_app,outdoor_running,1693157604,running,"{""time"":1693157604,""timezone"":4,""version"":1,""start_time"":1693157604,""end_time"":1693160366,""proto_type"":1,""sport_type"":1,""duration"":2762,""distance"":10029,""calories"":799,""max_pace"":203,""min_pace"":1428,""avg_pace"":275,""max_speed"":17.694,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":140,""max_height"":140,""min_height"":140}",1700523777
6598522265,xiaomisports_app,outdoor_running,1693329158,running,"{""time"":1693329158,""timezone"":4,""version"":1,""start_time"":1693329158,""end_time"":1693332042,""proto_type"":1,""sport_type"":1,""duration"":2883,""distance"":10022,""calories"":796,""max_pace"":164,""min_pace"":2028,""avg_pace"":287,""max_speed"":21.852,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""rise_height"":0,""fall_height"":0,""avg_height"":137,""max_height"":137,""min_height"":137}",1700523776
6598522265,xiaomisports_app,outdoor_running,1693762681,running,"{""time"":1693762681,""timezone"":4,""version"":1,""start_time"":1693762681,""end_time"":1693765497,""proto_type"":1,""sport_type"":1,""duration"":2816,""distance"":10020,""calories"":727,""max_pace"":186,""min_pace"":1538,""avg_pace"":280,""max_speed"":19.3464,""steps"":7573,""max_cadence"":10800,""avg_cadence"":161,""avg_hrm"":166,""max_hrm"":181,""min_hrm"":113,""rise_height"":0,""fall_height"":0,""avg_height"":146,""max_height"":146,""min_height"":146}",1700523776
6598522265,xiaomisports_app,outdoor_running,1693934199,running,"{""time"":1693934199,""timezone"":4,""version"":1,""start_time"":1693934199,""end_time"":1693936959,""proto_type"":1,""sport_type"":1,""duration"":2760,""distance"":10008,""calories"":716,""max_pace"":210,""min_pace"":1600,""avg_pace"":275,""max_speed"":17.0784,""steps"":7473,""max_cadence"":10560,""avg_cadence"":162,""avg_hrm"":172,""max_hrm"":185,""min_hrm"":91,""rise_height"":0,""fall_height"":0,""avg_height"":129,""max_height"":129,""min_height"":129}",1700523775
6598522265,xiaomisports_app,outdoor_running,1694019110,running,"{""time"":1694019110,""timezone"":4,""version"":1,""start_time"":1694019110,""end_time"":1694021957,""proto_type"":1,""sport_type"":1,""duration"":2801,""distance"":10008,""calories"":719,""max_pace"":190,""min_pace"":1782,""avg_pace"":279,""max_speed"":18.8856,""steps"":7421,""max_cadence"":11040,""avg_cadence"":159,""avg_hrm"":108,""max_hrm"":128,""min_hrm"":96,""rise_height"":0,""fall_height"":0,""avg_height"":143.5,""max_height"":149,""min_height"":138}",1700523775
