name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Warszaw,2024-04-02,17.7,10,11.7,17.7,6.4,10.5,8.1,79.2,8.3,100,45.83,rain,0,0,50.4,31.5,273.2,998.1,79.4,12.4,38.9,3.1,2,10,2024-04-02T06:07:27,2024-04-02T19:12:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-03,10.1,3.2,8.1,10.1,0.4,5,3.9,74.9,9.271,100,8.33,rain,0,0,54.3,30.9,269.8,1004.1,74.1,18.4,56.2,4.9,3,10,2024-04-03T06:05:09,2024-04-03T19:14:13,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-04,15.4,0.2,7.5,15.4,-1.6,6.5,3.5,76.3,0.097,100,4.17,rain,0,0,26.6,14.3,133.8,1012.1,66.7,18,91.3,8,4,10,2024-04-04T06:02:50,2024-04-04T19:15:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-05,16,9.5,12.5,16,8.3,12.5,7.9,75,1.932,100,4.17,rain,0,0,36.4,20.2,233.5,1013.5,71.8,18.2,91.2,7.8,3,10,2024-04-05T06:00:33,2024-04-05T19:17:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-06,18.1,9.4,14,18.1,9.4,14,9.1,74,0,0,0,rain,0,0,41,24.7,258.4,1015,58.6,17.6,168.5,14.6,8,10,2024-04-06T05:58:15,2024-04-06T19:19:24,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-07,23.5,7,15.9,23.5,5.4,15.8,8.8,66.7,0,0,0,,0,0,36,19.1,151.3,1018.9,79.1,15.4,182.5,15.8,6,10,2024-04-07T05:55:58,2024-04-07T19:21:08,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-08,27.6,11.9,19.7,27,11.9,19.6,10.6,58.1,0,0,0,,0,0,33.1,14.1,166.2,1014.8,71.7,18.7,177.8,15.2,6,10,2024-04-08T05:53:42,2024-04-08T19:22:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-09,27.1,12.6,20,26.7,12.6,20,10,56,0,0,0,,0,0,33.8,18.3,140.9,1011.7,74.2,18.3,191.5,16.5,7,10,2024-04-09T05:51:26,2024-04-09T19:24:35,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-10,17.1,10.9,14.5,17.1,10.9,14.5,8.1,65.9,0,0,0,,0,0,46.6,30.4,290.6,1019.2,75.6,18.5,136.2,11.7,6,10,2024-04-10T05:49:11,2024-04-10T19:26:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-11,16.5,6.2,12,16.5,4.9,11.7,3.5,57.7,0,0,0,,0,0,36,22.6,295,1031.4,45.4,18.9,228,19.8,7,10,2024-04-11T05:46:56,2024-04-11T19:28:03,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-12,15.9,10,13.2,15.9,10,13.2,7,66.1,0,0,0,rain,0,0,35.3,17.4,257.5,1028.9,74.5,18.8,104.7,8.9,4,10,2024-04-12T05:44:41,2024-04-12T19:29:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-13,19.9,10.3,15.5,19.9,10.3,15.5,8.7,66.1,0,0,0,rain,0,0,47.1,25.8,260.8,1021.7,74.8,16.8,165.4,14.3,8,10,2024-04-13T05:42:28,2024-04-13T19:31:30,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-14,20,9.1,14.9,20,7.8,14.8,6.4,58.7,0,0,0,rain,0,0,58,33.3,264.5,1013.8,65.1,19.3,120.4,10.4,5,10,2024-04-14T05:40:15,2024-04-14T19:33:14,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-15,12.6,4.3,8.4,12.6,2.7,7.8,2.2,65.6,0.579,100,4.17,rain,0,0,43.2,14.8,222.8,1009.4,71.9,18.6,106.3,9.2,8,10,2024-04-15T05:38:03,2024-04-15T19:34:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-16,10.5,3.9,7.5,10.5,1.8,5.2,2.3,71.9,4.829,100,8.33,rain,0,0,60.7,28.1,238.8,999.4,62.6,16.7,90.4,7.8,4,10,2024-04-16T05:35:51,2024-04-16T19:36:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-17,7.8,0.5,4.6,6,0.3,2.6,2.5,86.5,0.966,100,8.33,rain,0,0,39.6,17.5,285.6,1003.3,60.5,16.2,82.3,7.2,3,10,2024-04-17T05:33:40,2024-04-17T19:38:24,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-18,8,-0.6,3.9,4.4,-3.3,0.6,0.6,79.9,0.966,100,4.17,rain,0,0,43.2,29.6,299.5,1009.3,62.9,16.7,118.6,10.1,5,10,2024-04-18T05:31:30,2024-04-18T19:40:08,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-19,9.7,0,4.7,7.1,-3.3,2,1.1,79,4.829,100,4.17,rain,0,0,44.9,27,250.6,1007.3,56.6,16,125.2,10.9,5,10,2024-04-19T05:29:21,2024-04-19T19:41:51,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-20,8.7,4,6,8.7,-0.1,3.9,4,87.1,5.408,100,8.33,rain,0,0,36,20.9,308.9,1008.2,86,13.7,87.8,7.7,7,10,2024-04-20T05:27:13,2024-04-20T19:43:35,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-21,6.5,2.4,4.5,3.4,-1.6,0.6,0.2,74.3,0.386,100,4.17,"rain,snow",0.1,0,39.2,23.7,350.4,1017.5,90.8,18.7,69.6,6.1,2,10,2024-04-21T05:25:06,2024-04-21T19:45:18,0.42,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-22,5.3,1.5,3.5,1.8,-2.4,-0.1,-2,67.7,0,0,0,,0,0,31.7,20.9,290.7,1019.3,89.2,18.4,74.3,6.5,3,10,2024-04-22T05:22:59,2024-04-22T19:47:01,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-23,9.3,2,5.3,8.4,-0.4,3.7,-2.5,59.6,0,0,0,,0,0,20.9,14.4,237,1019.6,69.1,17.7,150.4,13.1,7,10,2024-04-23T05:20:54,2024-04-23T19:48:44,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-24,8.8,3.4,6.2,6.5,0.8,3.9,1.7,72.9,0,0,0,rain,0,0,28.1,15.8,13.9,1006.7,87.6,17.5,130.1,11,7,10,2024-04-24T05:18:50,2024-04-24T19:50:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-25,11.9,3.8,7.5,11.9,1.2,6.1,2.1,70.7,0,0,0,rain,0,0,32.4,15.5,242,1006,61.3,16.7,176.5,15.2,7,10,2024-04-25T05:16:46,2024-04-25T19:52:10,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-26,14.8,0.6,8.9,14.8,-0.8,8.3,0.2,59.2,0,0,0,,0,0,32.4,14.7,167.1,1011.5,42.6,15.7,185.7,16.1,8,10,2024-04-26T05:14:44,2024-04-26T19:53:53,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-27,19.4,6.7,13.4,19.4,5.3,12.9,2.6,50.4,0,0,0,,0,0,32.4,15.3,147,1015.9,67.2,18.2,218.5,18.9,9,10,2024-04-27T05:12:43,2024-04-27T19:55:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-28,23,7.1,15.8,23,5.3,15.5,5.5,54.2,0,0,0,,0,0,39.6,20.7,134.8,1020.3,44.1,18.5,257.5,22.2,8,10,2024-04-28T05:10:44,2024-04-28T19:57:17,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-29,26.2,12,19.4,26.2,12,19.4,7.5,48.3,0,0,0,,0,0,39.7,20.9,134.2,1023.7,68.2,19.2,247,21.4,7,10,2024-04-29T05:08:45,2024-04-29T19:58:59,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-04-30,25.8,13.1,19.5,25.8,13.1,19.5,6.7,43.9,0,0,0,,0,0,39.6,25,127.8,1024.8,61.2,19.6,245.9,21.2,7,10,2024-04-30T05:06:48,2024-04-30T20:00:41,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-01,26,9.9,18.8,26,8.1,18.7,5.7,45.2,0,0,0,,0,0,38.2,31.3,122.5,1018.6,15.1,10,270.9,23.3,8,10,2024-05-01T05:04:52,2024-05-01T20:02:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"EPWA,E1334,EPMO"
Warszaw,2024-05-02,24.9,11.4,18.9,24.9,11.4,18.9,5,41.8,0,0,0,,0,0,43.2,27.5,121.1,1012.6,54.1,18.7,247.4,21.3,8,10,2024-05-02T05:02:58,2024-05-02T20:04:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-03,26.4,11.4,19.8,26.4,11.4,19.8,5,40.7,0,0,0,,0,0,39.6,18.9,102.1,1011.2,67.9,19.3,267.8,23.2,8,10,2024-05-03T05:01:05,2024-05-03T20:05:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-04,25.7,12.2,19.6,25.7,12.2,19.6,7.1,47,0,0,0,rain,0,0,19.8,11.1,161.5,1014,64.8,19.1,201,17.3,7,10,2024-05-04T04:59:13,2024-05-04T20:07:25,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-05,26.1,11,19.1,26.1,11,19.1,7,49.8,0.483,100,4.17,rain,0,0,43.2,18.6,198.4,1010.2,64.5,18.4,219.7,19.1,7,10,2024-05-05T04:57:23,2024-05-05T20:09:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-06,19.8,13.2,16.5,19.8,13.2,16.5,9.4,64.7,0.29,100,4.17,rain,0,0,39.6,23.5,261.5,1007.5,71.3,19.1,178.3,15.5,6,10,2024-05-06T04:55:34,2024-05-06T20:10:44,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-07,15.4,6.3,12,15.4,4.8,11.7,4.7,63.4,0,0,0,rain,0,0,43.2,24.5,354.3,1014.2,57.7,18.4,147.4,12.8,6,10,2024-05-07T04:53:47,2024-05-07T20:12:23,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-08,17.4,5.3,12.3,17.4,3.3,11.8,0.7,46.7,0,0,0,,0,0,28.8,17,31.5,1023.7,58,18.3,278.5,24.2,8,10,2024-05-08T04:52:02,2024-05-08T20:14:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-09,19.1,7,13.5,19.1,4.9,13,0.6,42.9,0,0,0,,0,0.2,28.8,15.1,35.1,1024.9,40.2,19.2,288,24.9,8,10,2024-05-09T04:50:19,2024-05-09T20:15:39,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-10,17.9,5.9,12.9,17.9,5.9,12.9,6.4,66.3,0,0,0,rain,0,0,43.2,21.2,292.5,1021.5,67.2,18.4,154.4,13.2,10,10,2024-05-10T04:48:37,2024-05-10T20:17:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-11,15.8,9.4,12.7,15.8,7.2,12.5,0.8,48.9,0,0,0,,0,0,28.1,16.4,8.2,1022.1,82.2,18.8,224.4,19.4,7,10,2024-05-11T04:46:57,2024-05-11T20:18:52,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-12,17.9,5.9,13,17.9,3.9,12.3,-0.6,41.9,0,0,0,,0,0,36,14.9,25.9,1023.7,16.9,19.7,284.6,24.8,8,10,2024-05-12T04:45:19,2024-05-12T20:20:28,0.14,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-13,20.6,5.1,14.3,20.6,5.1,14.3,0.1,40.7,0,0,0,,0,0,25.2,10.4,78.2,1020.7,37.8,19,288.8,24.9,8,10,2024-05-13T04:43:43,2024-05-13T20:22:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-14,21.4,7.1,15.9,21.4,7.1,15.9,3.1,45.7,0,0,0,,0,0,32.4,15.3,99.8,1018.1,36.4,19,188.7,16.4,8,10,2024-05-14T04:42:09,2024-05-14T20:23:36,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-15,20.4,8.4,15.3,20.4,6.7,15.1,1.9,42.5,0,0,0,,0,0,50.4,26.9,106,1020.3,13.5,19.1,292.3,25.3,8,10,2024-05-15T04:40:37,2024-05-15T20:25:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-16,21.3,9.3,16,21.3,7,15.8,0.7,37.4,0,0,0,,0,0,54,31.9,107.3,1020.7,40.5,19,275.5,24,8,10,2024-05-16T04:39:06,2024-05-16T20:26:41,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-17,22.5,9.4,17,22.5,7.1,16.9,1.4,36.4,0,0,0,,0,0,60.8,32.7,104.4,1018,6.8,19.1,298.5,25.7,8,10,2024-05-17T04:37:38,2024-05-17T20:28:12,0.3,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-18,23.8,10.4,17.7,23.8,10.4,17.7,6.2,48.8,0.966,100,4.17,rain,0,0,39.6,21.9,118.5,1014.5,27.3,18.8,260.5,22.7,9,10,2024-05-18T04:36:13,2024-05-18T20:29:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-19,23.8,11.5,18.1,23.8,11.5,18.1,8.8,58.3,0,0,0,,0,0,36,18.5,130.2,1012.7,63,18.9,275.8,24,10,10,2024-05-19T04:34:49,2024-05-19T20:31:10,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-20,24.8,14.5,19.7,24.8,14.5,19.7,11.3,60.6,0.193,100,4.17,rain,0,0,34.9,12.6,274.2,1012.2,66.3,18.5,266.5,23,9,10,2024-05-20T04:33:28,2024-05-20T20:32:38,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-21,27.7,12.4,21.2,26.9,12.4,21.1,10.4,54.2,0,0,0,,0,0,34.6,17.1,96.4,1013.1,40.3,18.4,252.2,21.4,8,10,2024-05-21T04:32:09,2024-05-21T20:34:04,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-22,28,15.4,21.8,27.2,15.4,21.7,11.8,55.1,0,0,0,rain,0,0,43.7,22.9,95,1010.4,63.4,19.4,245.2,21,7,10,2024-05-22T04:30:52,2024-05-22T20:35:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-23,21.8,16.5,18.3,21.8,16.5,18.3,15.7,85.2,0.386,100,8.33,rain,0,0,37.1,19.6,114.6,1014.1,72.4,15.8,50.5,4.3,3,10,2024-05-23T04:29:38,2024-05-23T20:36:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-24,27.9,14.9,21.3,27.1,14.9,21.2,12.9,64.3,5.795,100,4.17,rain,0,0,39.6,25.2,121.5,1018.7,48.7,15,261.4,22.8,8,10,2024-05-24T04:28:27,2024-05-24T20:38:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-25,26.6,14.5,21,26.6,14.5,21,11.7,57.6,0.193,100,4.17,rain,0,0,50.4,19.9,119.2,1019.4,55.6,18.8,201.9,17.6,7,10,2024-05-25T04:27:18,2024-05-25T20:39:33,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-26,28.1,14.1,21.3,27.3,14.1,21.3,11.3,57.3,1.932,100,4.17,rain,0,0,50.4,20.9,120.1,1020.6,71.4,18.1,226.4,19.7,9,10,2024-05-26T04:26:11,2024-05-26T20:40:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-27,28.4,13.8,22.1,27,13.8,21.8,4.8,36,0,0,0,,0,0,36,19.4,129.2,1020.6,14.9,18.9,309.2,26.8,8,10,2024-05-27T04:25:07,2024-05-27T20:42:08,0.64,Clear,Clear conditions throughout the day.,clear-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-28,28.3,13.5,21.8,27,13.5,21.7,6.5,38.8,0,0,0,,0,0,43.2,22,129.1,1016.8,61.3,19.7,248.2,21.3,8,10,2024-05-28T04:24:06,2024-05-28T20:43:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-29,25,16.2,19.7,25,16.2,19.7,12.6,64.7,0.676,100,4.17,rain,0,0,32.4,15,274.3,1013.4,64.7,17.8,196.5,17.2,8,10,2024-05-29T04:23:08,2024-05-29T20:44:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-30,26.5,14.4,19.8,26.5,14.4,19.8,13.3,69.8,5.795,100,4.17,rain,0,0,64.8,32.2,81.8,1007.9,66.4,17.2,174.6,15,8,10,2024-05-30T04:22:12,2024-05-30T20:45:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-05-31,25.2,14.7,20.2,25.2,14.7,20.2,11.7,60.4,0,0,0,,0,0,26.6,16.5,95.4,1008,54.1,19.5,261.8,22.6,9,10,2024-05-31T04:21:19,2024-05-31T20:46:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-01,23.5,15.3,18.7,23.5,15.3,18.7,14.3,76.3,1.932,100,4.17,rain,0,0,54,17.7,103.2,1009.3,54.4,18.4,129.4,11,5,10,2024-06-01T04:20:29,2024-06-01T20:48:03,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-02,22.9,13.4,17.9,22.9,13.4,17.9,13.8,78.7,0,0,0,rain,0,0,25.9,15.5,240.3,1009.5,59.6,15.5,238.7,20.6,10,10,2024-06-02T04:19:42,2024-06-02T20:49:07,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-03,23,14.6,18.3,23,14.6,18.3,14.8,81.4,0.966,100,4.17,rain,0,0,26.6,16.8,285,1011.9,52.9,13.4,152.5,13.2,9,10,2024-06-03T04:18:58,2024-06-03T20:50:10,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-04,19.9,15,17.5,19.9,15,17.5,13.7,78.9,11.783,100,4.17,rain,0,0,24.8,14.6,320.8,1012.2,79,15.5,150.7,13.1,5,10,2024-06-04T04:18:17,2024-06-04T20:51:10,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-05,23.9,13.4,18.5,23.9,13.4,18.5,11.6,66.7,0,0,0,,0,0,32,12.9,255.7,1011.4,60.7,18.4,239.9,20.8,10,10,2024-06-05T04:17:39,2024-06-05T20:52:07,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-06,22.2,15.5,18.9,22.2,15.5,18.9,12.3,67.5,0.29,100,4.17,rain,0,0,46.7,22.5,291.7,1014.9,59.1,17.7,225,19.4,9,10,2024-06-06T04:17:03,2024-06-06T20:53:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-07,21.9,13.8,18,21.9,13.8,18,12.1,70,0.772,100,8.33,rain,0,0,33.1,14.3,109.4,1015.9,51.8,18,255.2,22.3,9,10,2024-06-07T04:16:31,2024-06-07T20:53:55,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-08,22.9,9.9,17.3,22.9,8.9,17.2,8.3,59.3,0,0,0,,0,0,25.6,13.6,189.7,1014.5,38,17.8,297,25.7,9,10,2024-06-08T04:16:02,2024-06-08T20:54:45,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-09,23,15.5,19.4,23,15.5,19.4,10.9,59.5,0.579,100,4.17,rain,0,0,39.6,20.9,267.2,1006.4,52.4,18.2,212.9,18.3,9,10,2024-06-09T04:15:37,2024-06-09T20:55:33,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-10,20.6,14.2,17.2,20.6,14.2,17.2,12.5,74.7,1.062,100,8.33,rain,0,0,27.7,16.1,2,1004.9,68.8,19,114.1,9.9,6,10,2024-06-10T04:15:14,2024-06-10T20:56:17,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-11,23.1,11.4,17.6,23.1,11.4,17.6,10.2,64.8,0,0,0,rain,0,0,50.5,28.3,259.3,1007.9,31.5,16.3,275,23.8,9,10,2024-06-11T04:14:54,2024-06-11T20:56:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
Warszaw,2024-06-12,18.9,8.9,14.7,18.9,7.6,14.6,6.1,58.4,0,0,0,,0,0,35.3,15.4,256.1,1016,53.5,19,204.5,17.6,6,10,2024-06-12T04:14:38,2024-06-12T20:57:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12376099999,EPWA,12105699999,12375099999,12105199999,E1334,EPMO"
